source_index,split
35302,train
40355,train
36009,train
2137,train
14787,train
15457,train
11259,train
47635,train
11910,train
6127,train
12574,train
47120,train
48686,train
15243,train
7267,train
748,train
16673,train
46120,train
13931,train
562,train
45127,validation
11340,validation
29213,validation
39048,validation
28664,validation
33008,validation
35635,validation
5795,validation
20559,validation
6413,validation
30890,validation
33611,validation
1434,validation
15002,validation
49479,validation
18959,validation
35053,validation
46669,validation
24774,validation
36217,validation
41986,validation
505,validation
42007,validation
4137,validation
42705,validation
10113,validation
10286,validation
28631,validation
45818,validation
43741,validation
12820,validation
47436,validation
21341,validation
34156,validation
1885,validation
12323,validation
5742,validation
24864,validation
31951,validation
36997,validation
1599,validation
14654,validation
12026,validation
30209,validation
8258,validation
38175,validation
41993,validation
5479,validation
10431,validation
48307,validation
22540,validation
26924,validation
42062,validation
16500,validation
47262,validation
44672,validation
21555,validation
47801,validation
37170,validation
49854,validation
47092,validation
3524,validation
513,validation
20500,validation
3461,validation
15936,validation
43604,validation
4165,validation
18961,validation
519,validation
29830,validation
14332,validation
47748,validation
14369,validation
45993,validation
3987,validation
31925,validation
49895,validation
35179,validation
4412,validation
28251,validation
9550,validation
43074,validation
32902,validation
11808,validation
29274,validation
25454,validation
40496,validation
36203,validation
6343,validation
28300,validation
20616,validation
29549,validation
19530,validation
21549,validation
40299,validation
42664,validation
4931,validation
25594,validation
26491,validation
28231,validation
25140,validation
46455,validation
3770,validation
28985,validation
10350,validation
12052,validation
11562,validation
10732,validation
22606,validation
2076,validation
37019,validation
14878,validation
3340,validation
48053,validation
11807,validation
2817,validation
24019,validation
43079,validation
26989,validation
5988,validation
3075,validation
27921,validation
31119,validation
44795,validation
45580,validation
40983,validation
24259,validation
21492,validation
18223,validation
5527,validation
14146,validation
23855,validation
24030,validation
24904,validation
18638,validation
9493,validation
10014,validation
20430,validation
16811,validation
33278,validation
4637,validation
28802,validation
47381,validation
21756,validation
32691,validation
5006,validation
44574,validation
41959,validation
14808,validation
33322,validation
3927,validation
18926,validation
49696,validation
27434,validation
901,validation
24028,validation
1389,validation
43217,validation
37736,validation
8442,validation
24154,validation
26556,validation
45711,validation
39730,validation
31448,validation
25217,validation
45693,validation
46475,validation
48042,validation
3545,validation
28743,validation
5809,validation
26751,validation
18392,validation
1826,validation
37494,validation
27012,validation
377,validation
44915,validation
41221,validation
1634,validation
27506,validation
46598,validation
19893,validation
24418,validation
39696,validation
19765,validation
26862,validation
43260,validation
12279,validation
34612,validation
38210,validation
30240,validation
44659,validation
47537,validation
43783,validation
18477,validation
28906,validation
49267,validation
18923,validation
22436,validation
30548,validation
43338,validation
43065,validation
431,validation
1242,validation
19472,validation
38656,validation
37478,validation
48066,validation
23280,validation
26812,validation
41033,validation
33050,validation
47274,validation
11436,validation
41042,validation
13190,validation
41137,validation
49224,validation
43385,validation
31313,validation
11812,validation
3740,validation
5167,validation
8650,validation
39417,validation
23793,validation
45663,validation
45204,validation
14567,validation
14837,validation
37534,validation
29318,validation
27104,validation
32842,validation
30145,validation
36963,validation
2775,validation
24041,validation
20337,validation
5549,validation
29237,validation
16632,validation
41454,validation
38311,validation
17446,validation
38903,validation
12522,validation
32386,validation
5753,validation
2179,validation
14101,validation
1846,validation
19138,validation
23432,validation
25410,validation
25574,validation
25571,validation
34687,validation
1324,validation
22662,validation
40020,validation
20781,validation
28198,validation
16703,validation
39549,validation
26471,validation
7753,validation
39678,validation
10766,validation
40278,validation
46472,validation
30092,validation
11634,validation
31526,validation
40768,validation
4455,validation
4535,validation
20383,validation
31330,validation
41554,validation
32036,validation
16227,validation
8741,validation
17348,validation
38035,validation
4546,validation
32023,validation
4611,validation
35181,validation
27588,validation
34780,validation
30041,validation
23893,validation
40509,validation
5076,validation
48842,validation
15721,validation
16759,validation
28852,validation
18327,validation
18982,validation
13293,validation
26484,validation
26584,validation
13553,validation
45887,validation
1589,validation
12810,validation
44285,validation
2599,validation
22027,validation
12774,validation
24734,validation
23146,validation
30025,validation
28122,validation
44893,validation
31106,validation
42391,validation
39372,validation
40888,validation
41035,validation
29515,validation
24099,validation
26540,validation
6378,validation
9775,validation
24277,validation
16521,validation
35186,validation
6960,validation
49256,validation
30036,validation
28600,validation
32291,validation
46269,validation
18890,validation
44213,validation
1472,validation
27026,validation
30398,validation
30909,validation
2088,validation
33231,validation
17521,validation
158,validation
8662,validation
18189,validation
10069,validation
33415,validation
9392,validation
3151,validation
2432,validation
9636,validation
3707,validation
22903,validation
21719,validation
28796,validation
29980,validation
33629,validation
14658,validation
19681,validation
48420,validation
30217,validation
33759,validation
35369,validation
3252,validation
25041,validation
18082,validation
33140,validation
37070,validation
4784,validation
30632,validation
39902,validation
48793,validation
787,validation
22361,validation
3724,validation
35415,validation
46288,validation
4404,validation
46398,validation
45255,validation
21773,validation
24673,validation
35434,validation
12996,validation
43978,validation
37744,validation
27444,validation
42587,validation
26511,validation
18195,validation
24435,validation
29695,validation
36244,validation
13444,validation
45352,validation
33,validation
14967,validation
26558,validation
29366,validation
15830,validation
14771,validation
48344,validation
2747,validation
31634,validation
24984,validation
38621,validation
30416,validation
12632,validation
38680,validation
22585,validation
4755,validation
25119,validation
12638,validation
30889,validation
26231,validation
46599,validation
15437,validation
27908,validation
22954,validation
48986,validation
8112,validation
4899,validation
47765,validation
22119,validation
33175,validation
26196,validation
38081,validation
16431,validation
32569,validation
46883,validation
41129,validation
22364,validation
27677,validation
31094,validation
18882,validation
26904,validation
47541,validation
15467,validation
29893,validation
27228,validation
40140,validation
33557,validation
17447,validation
15290,validation
46454,validation
12767,validation
6700,validation
9498,validation
45992,validation
49493,validation
45279,validation
5952,validation
36055,validation
36685,validation
41394,validation
8731,validation
46378,validation
23565,validation
48853,validation
20572,validation
44330,validation
17404,validation
15480,validation
14230,validation
16949,validation
43957,validation
26859,validation
304,validation
41573,validation
24225,validation
37430,validation
9577,validation
33919,validation
42650,validation
38753,validation
44680,validation
48130,validation
14900,validation
8540,validation
38013,validation
41612,validation
13489,validation
22517,validation
42655,validation
44367,validation
12633,validation
28718,validation
17916,validation
19737,validation
42978,validation
36851,validation
1168,validation
29361,validation
6208,validation
37942,validation
9634,validation
24840,validation
45941,validation
36037,validation
45337,validation
39224,validation
19068,validation
6886,validation
13140,validation
17186,validation
19955,validation
993,validation
443,validation
34750,validation
12963,validation
47383,validation
47965,validation
12538,validation
49387,validation
9603,validation
33477,validation
975,validation
39969,validation
30073,validation
49356,validation
21949,validation
1744,validation
13378,validation
18220,validation
321,validation
14298,validation
26625,validation
18071,validation
4068,validation
33309,validation
33764,validation
29619,validation
9581,validation
44981,validation
30958,validation
21094,validation
43257,validation
15739,validation
223,validation
42657,validation
35921,validation
37611,validation
12257,validation
40073,validation
35846,validation
35499,validation
27302,validation
9992,validation
23437,validation
3794,validation
6409,validation
26607,validation
15735,validation
26610,validation
24569,validation
12103,validation
47325,validation
40017,validation
32552,validation
33622,validation
15426,validation
47037,validation
26446,validation
43822,validation
33724,validation
40173,validation
33684,validation
7069,validation
19775,validation
27339,validation
44890,validation
45299,validation
10367,validation
9972,validation
14110,validation
41444,validation
8762,validation
33368,validation
29764,validation
21427,validation
77,validation
39021,validation
6274,validation
23929,validation
47501,validation
9487,validation
23061,validation
28307,validation
8660,validation
4430,validation
16405,validation
21797,validation
12962,validation
24931,validation
8297,validation
6485,validation
22406,validation
12956,validation
49439,validation
26025,validation
41833,validation
30550,validation
47411,validation
3969,validation
826,validation
25758,validation
38843,validation
4370,validation
41842,validation
9165,validation
39395,validation
45330,validation
30102,validation
22262,validation
16249,validation
14873,validation
2479,validation
32114,validation
20157,validation
6390,validation
32044,validation
22103,validation
21826,validation
42362,validation
40787,validation
30880,validation
9901,validation
2700,validation
36825,validation
26911,validation
2526,validation
36406,validation
44939,validation
25568,validation
7987,validation
30066,validation
7024,validation
21944,validation
45962,validation
10238,validation
22301,validation
657,validation
17981,validation
13146,validation
21688,validation
6247,validation
24914,validation
10206,validation
25192,validation
48194,validation
31497,validation
45006,validation
22527,validation
21941,validation
26521,validation
32656,validation
4680,validation
11420,validation
12244,validation
28946,validation
14570,validation
17209,validation
33565,validation
5973,validation
27742,validation
11766,validation
15699,validation
26611,validation
25249,validation
16178,validation
20666,validation
37040,validation
21638,validation
29538,validation
6149,validation
23361,validation
10393,validation
19845,validation
5246,validation
32085,validation
42318,validation
47956,validation
47389,validation
43104,validation
13790,validation
32173,validation
33748,validation
36433,validation
10772,validation
48996,validation
